"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.847378645E1,-1.052841991E-1,-3.589234129E-2,9.879964828E0,9.880590976E0
1.847617255E1,-1.028913707E-1,-3.110669367E-2,9.879964828E0,9.880549543E0
1.847855864E1,-1.052841991E-1,-5.742774159E-2,9.877572060E0,9.878300082E0
1.848094474E1,-8.853443712E-2,-4.307080805E-2,9.879964828E0,9.880455377E0
1.848333083E1,-9.092725813E-2,-3.110669367E-2,9.872786522E0,9.873254230E0
1.848571692E1,-9.092725813E-2,-4.785645381E-2,9.879964828E0,9.880499128E0
1.848810302E1,-1.004985496E-1,-4.546362907E-2,9.863214493E0,9.863831255E0
1.849048911E1,-9.810572863E-2,-4.307080805E-2,9.882357597E0,9.882938405E0
1.849287520E1,-8.614161611E-2,-5.503492057E-2,9.894321442E0,9.894849469E0
1.849526130E1,-9.332008660E-2,-5.982056633E-2,9.894321442E0,9.894942341E0
1.849764739E1,-8.853443712E-2,-5.024927482E-2,9.877572060E0,9.878096635E0
1.850003349E1,-6.939185411E-2,-2.871387079E-2,9.872786522E0,9.873072137E0
1.850241963E1,-9.810572863E-2,-2.632104978E-2,9.870393753E0,9.870916390E0
1.850480572E1,-1.148554832E-1,-2.392822690E-2,9.882357597E0,9.883053983E0
1.850719182E1,-1.100698411E-1,-2.632104978E-2,9.887143135E0,9.887790832E0
1.850957791E1,-9.092725813E-2,-2.392822690E-2,9.877572060E0,9.878019544E0
1.851196401E1,-8.614161611E-2,-2.871387079E-2,9.884750366E0,9.885167407E0
1.851435010E1,-1.076770201E-1,-2.392822690E-2,9.872786522E0,9.873402686E0
1.851673619E1,-9.571290761E-2,-3.349951655E-2,9.872786522E0,9.873307292E0
1.851912229E1,-8.853443712E-2,-3.589234129E-2,9.884750366E0,9.885212006E0
1.852150838E1,-9.810572863E-2,-3.110669367E-2,9.877572060E0,9.878108227E0
1.852389448E1,-1.100698411E-1,-4.546362907E-2,9.889535904E0,9.890252914E0
1.852628057E1,-1.052841991E-1,-4.546362907E-2,9.863214493E0,9.863881175E0
1.852866672E1,-9.092725813E-2,-3.828516230E-2,9.872786522E0,9.873279457E0
1.853105281E1,-8.853443712E-2,-3.828516230E-2,9.877572060E0,9.878043019E0
1.853343890E1,-9.332008660E-2,-3.828516230E-2,9.882357597E0,9.882872359E0
1.853582500E1,-9.332008660E-2,-5.024927482E-2,9.863214493E0,9.863783947E0
1.853821109E1,-1.004985496E-1,-3.349951655E-2,9.879964828E0,9.880532738E0
1.854059718E1,-1.076770201E-1,-1.674975827E-2,9.872786522E0,9.873387899E0
1.854298328E1,-9.092725813E-2,-2.632104978E-2,9.865608215E0,9.866062336E0
1.854536937E1,-9.092725813E-2,-2.392822690E-2,9.860821724E0,9.861269969E0
1.854775546E1,-9.571290761E-2,-3.349951655E-2,9.887143135E0,9.887663149E0
1.855014156E1,-1.004985496E-1,-3.110669367E-2,9.877572060E0,9.878132282E0
1.855252765E1,-1.004985496E-1,-4.785645381E-2,9.870393753E0,9.871021378E0
1.855491375E1,-1.028913707E-1,-4.067798331E-2,9.870393753E0,9.871013837E0
1.855729984E1,-9.092725813E-2,-4.307080805E-2,9.877572060E0,9.878084463E0
1.855968599E1,-9.332008660E-2,-3.828516230E-2,9.872786522E0,9.873301783E0
1.856207208E1,-1.028913707E-1,-5.264209956E-2,9.860821724E0,9.861499019E0
1.856445817E1,-9.092725813E-2,-4.546362907E-2,9.872786522E0,9.873309902E0
1.856684427E1,-9.810572863E-2,-3.110669367E-2,9.884750366E0,9.885286145E0
1.856923036E1,-9.571290761E-2,-5.024927482E-2,9.889535904E0,9.890126710E0
1.857161645E1,-8.135596663E-2,-4.546362907E-2,9.884750366E0,9.885189707E0
1.857400255E1,-9.092725813E-2,-3.828516230E-2,9.870393753E0,9.870886807E0
1.857638864E1,-1.004985496E-1,-4.307080805E-2,9.903892517E0,9.904496052E0
1.857877474E1,-1.052841991E-1,-4.307080805E-2,9.875179291E0,9.875834440E0
1.858116083E1,-1.004985496E-1,-4.307080805E-2,9.872786522E0,9.873391958E0
1.858354692E1,-9.810572863E-2,-2.392822690E-2,9.870393753E0,9.870910299E0
1.858593302E1,-9.092725813E-2,-3.589234129E-2,9.870393753E0,9.870877816E0
1.858831916E1,-9.332008660E-2,-4.067798331E-2,9.870393753E0,9.870918710E0
1.859070526E1,-1.220339537E-1,-3.110669367E-2,9.875179291E0,9.875982277E0
1.859309135E1,-1.052841991E-1,-3.589234129E-2,9.877572060E0,9.878198359E0
1.859547744E1,-9.571290761E-2,-2.632104978E-2,9.875179291E0,9.875678194E0
1.859786354E1,-1.028913707E-1,-3.110669367E-2,9.877572060E0,9.878156916E0
1.860024963E1,-9.092725813E-2,-2.392822690E-2,9.889535904E0,9.889982847E0
1.860263573E1,-8.853443712E-2,-2.392822690E-2,9.875179291E0,9.875605143E0
1.860502182E1,-9.810572863E-2,-2.871387079E-2,9.875179291E0,9.875708341E0
1.860740791E1,-1.100698411E-1,-4.067798331E-2,9.877572060E0,9.878269072E0
1.860979401E1,-1.100698411E-1,-4.785645381E-2,9.875179291E0,9.875908649E0
1.861218010E1,-9.332008660E-2,-2.392822690E-2,9.879964828E0,9.880434515E0
1.861456619E1,-1.004985496E-1,-3.349951655E-2,9.877572060E0,9.878140107E0
1.861695229E1,-9.810572863E-2,-4.067798331E-2,9.882357597E0,9.882928266E0
1.861933843E1,-9.092725813E-2,-5.264209956E-2,9.865608215E0,9.866167666E0
1.862172453E1,-1.004985496E-1,-6.221338734E-2,9.865608215E0,9.866316229E0
1.862411062E1,-9.810572863E-2,-5.024927482E-2,9.872786522E0,9.873401817E0
1.862649672E1,-9.092725813E-2,-5.742774159E-2,9.877572060E0,9.878157495E0
1.862888281E1,-8.853443712E-2,-4.067798331E-2,9.875179291E0,9.875659931E0
1.863126890E1,-9.092725813E-2,-3.349951655E-2,9.879964828E0,9.880440020E0
1.863365500E1,-1.028913707E-1,-2.392822690E-2,9.870393753E0,9.870959023E0
1.863604109E1,-9.092725813E-2,-4.307080805E-2,9.868000984E0,9.868513884E0
1.863842718E1,-8.374879509E-2,-4.307080805E-2,9.865608215E0,9.866057694E0
1.864081328E1,-9.332008660E-2,-4.307080805E-2,9.882357597E0,9.882892057E0
1.864319937E1,-8.853443712E-2,-2.632104978E-2,9.882357597E0,9.882789223E0
1.864558546E1,-9.092725813E-2,-3.589234129E-2,9.884750366E0,9.885233727E0
1.864797156E1,-8.853443712E-2,-4.067798331E-2,9.875179291E0,9.875659931E0
1.865035765E1,-1.004985496E-1,-2.871387079E-2,9.856036186E0,9.856590371E0
1.865274375E1,-1.100698411E-1,-2.871387079E-2,9.865608215E0,9.866264000E0
1.865512989E1,-9.571290761E-2,-3.110669367E-2,9.882357597E0,9.882870042E0
1.865751599E1,-9.810572863E-2,-3.349951655E-2,9.877572060E0,9.878116052E0
1.865990208E1,-8.614161611E-2,-4.067798331E-2,9.877572060E0,9.878031427E0
1.866228817E1,-7.417750359E-2,-3.349951655E-2,9.877572060E0,9.877907385E0
1.866467427E1,-9.332008660E-2,-2.871387079E-2,9.865608215E0,9.866091353E0
1.866706036E1,-9.332008660E-2,-3.349951655E-2,9.868000984E0,9.868499090E0
1.866944645E1,-1.052841991E-1,-3.589234129E-2,9.870393753E0,9.871020508E0
1.867183255E1,-9.332008660E-2,-3.349951655E-2,9.868000984E0,9.868499090E0
1.867421864E1,-9.092725813E-2,-4.307080805E-2,9.868000984E0,9.868513884E0
1.867660474E1,-1.028913707E-1,-4.307080805E-2,9.879964828E0,9.880594453E0
1.867899083E1,-9.092725813E-2,-5.503492057E-2,9.884750366E0,9.885321766E0
1.868137692E1,-1.028913707E-1,-4.546362907E-2,9.882357597E0,9.882997787E0
1.868376302E1,-9.810572863E-2,-4.067798331E-2,9.875179291E0,9.875750374E0
1.868614911E1,-1.004985496E-1,-4.067798331E-2,9.872786522E0,9.873381810E0
1.868853520E1,-1.076770201E-1,-4.067798331E-2,9.884750366E0,9.885420519E0
1.869092135E1,-9.571290761E-2,-4.546362907E-2,9.891928673E0,9.892496185E0
1.869330744E1,-7.896314561E-2,-3.828516230E-2,9.875179291E0,9.875569197E0
1.869569354E1,-8.374879509E-2,-4.307080805E-2,9.868000984E0,9.868450353E0
1.869807963E1,-9.092725813E-2,-3.110669367E-2,9.875179291E0,9.875646886E0
1.870046572E1,-9.571290761E-2,-3.828516230E-2,9.858428955E0,9.858967906E0
1.870285182E1,-9.810572863E-2,-3.349951655E-2,9.868000984E0,9.868545505E0
1.870523791E1,-8.135596663E-2,-4.546362907E-2,9.884750366E0,9.885189707E0
1.870762401E1,-1.220339537E-1,-5.024927482E-2,9.877572060E0,9.878453678E0
1.871001010E1,-1.052841991E-1,-2.871387079E-2,9.877572060E0,9.878174884E0
1.871239619E1,-7.657032460E-2,-1.435693540E-2,9.868000984E0,9.868308495E0
1.871478229E1,-8.135596663E-2,-1.435693540E-2,9.863214493E0,9.863560465E0
1.871716838E1,-8.853443712E-2,-1.914258115E-2,9.868000984E0,9.868416702E0
1.871955448E1,-9.571290761E-2,-5.264209956E-2,9.863214493E0,9.863819356E0
1.872194057E1,-1.004985496E-1,-2.632104978E-2,9.860821724E0,9.861368963E0
1.872432666E1,-1.076770201E-1,-2.632104978E-2,9.877572060E0,9.878194012E0
1.872671281E1,-1.124626622E-1,-4.307080805E-2,9.868000984E0,9.868735804E0
1.872909890E1,-1.004985496E-1,-3.589234129E-2,9.879964828E0,9.880541141E0
1.873148500E1,-9.332008660E-2,-4.067798331E-2,9.868000984E0,9.868526068E0
1.873387109E1,-7.417750359E-2,-3.589234129E-2,9.870393753E0,9.870737733E0
1.873625718E1,-6.699903309E-2,-3.349951655E-2,9.868000984E0,9.868285287E0
1.873864328E1,-8.853443712E-2,-5.024927482E-2,9.865608215E0,9.866133427E0
1.874102937E1,-1.076770201E-1,-5.024927482E-2,9.882357597E0,9.883071942E0
1.874341546E1,-9.092725813E-2,-2.632104978E-2,9.877572060E0,9.878025631E0
1.874580156E1,-9.810572863E-2,-3.589234129E-2,9.875179291E0,9.875731822E0
1.874818765E1,-1.028913707E-1,-4.067798331E-2,9.870393753E0,9.871013837E0
1.875057375E1,-1.124626622E-1,-2.632104978E-2,9.889535904E0,9.890210364E0
1.875295984E1,-1.052841991E-1,-3.349951655E-2,9.872786522E0,9.873404716E0
1.875534593E1,-1.052841991E-1,-3.110669367E-2,9.875179291E0,9.875789508E0
1.875773203E1,-1.028913707E-1,-1.674975827E-2,9.872786522E0,9.873336867E0
1.876011812E1,-9.092725813E-2,-3.349951655E-2,9.877572060E0,9.878047367E0
1.876250427E1,-8.374879509E-2,-5.503492057E-2,9.887143135E0,9.887650989E0
1.876489036E1,-9.092725813E-2,-4.785645381E-2,9.870393753E0,9.870928571E0
1.876727645E1,-1.004985496E-1,-2.392822690E-2,9.875179291E0,9.875719647E0
1.876966255E1,-9.810572863E-2,-2.392822690E-2,9.875179291E0,9.875695587E0
1.877204864E1,-9.332008660E-2,-3.110669367E-2,9.870393753E0,9.870883907E0
1.877443474E1,-8.614161611E-2,-4.546362907E-2,9.875179291E0,9.875659641E0
1.877682083E1,-9.332008660E-2,-3.589234129E-2,9.870393753E0,9.870900148E0
1.877920692E1,-8.374879509E-2,-5.264209956E-2,9.872786522E0,9.873282066E0
1.878159302E1,-1.052841991E-1,-3.349951655E-2,9.870393753E0,9.871012097E0
1.878397911E1,-1.028913707E-1,-2.632104978E-2,9.863214493E0,9.863786269E0
1.878636520E1,-1.124626622E-1,-3.589234129E-2,9.870393753E0,9.871099683E0
1.878875130E1,-1.076770201E-1,-4.307080805E-2,9.865608215E0,9.866289824E0
1.879113739E1,-1.076770201E-1,-4.785645381E-2,9.875179291E0,9.875882270E0
1.879352349E1,-7.657032460E-2,-3.828516230E-2,9.879964828E0,9.880335712E0
1.879590958E1,-8.853443712E-2,-2.871387079E-2,9.863214493E0,9.863653632E0
1.879829567E1,-9.810572863E-2,-5.264209956E-2,9.870393753E0,9.871021668E0
1.880068177E1,-9.092725813E-2,-4.067798331E-2,9.877572060E0,9.878074319E0
1.880306786E1,-9.332008660E-2,-4.546362907E-2,9.877572060E0,9.878117501E0
1.880545401E1,-1.028913707E-1,-3.589234129E-2,9.868000984E0,9.868602653E0
1.880784010E1,-9.810572863E-2,-3.349951655E-2,9.877572060E0,9.878116052E0
1.881022619E1,-1.028913707E-1,-2.392822690E-2,9.870393753E0,9.870959023E0
1.881261229E1,-9.810572863E-2,-2.632104978E-2,9.860821724E0,9.861344868E0
1.881499838E1,-9.810572863E-2,-2.632104978E-2,9.863214493E0,9.863737510E0
1.881738448E1,-9.332008660E-2,-4.307080805E-2,9.870393753E0,9.870928861E0
1.881977057E1,-9.810572863E-2,-4.067798331E-2,9.870393753E0,9.870965114E0
1.882215666E1,-1.004985496E-1,-3.828516230E-2,9.882357597E0,9.882942750E0
1.882454276E1,-9.571290761E-2,-3.828516230E-2,9.875179291E0,9.875717328E0
1.882692885E1,-9.332008660E-2,-4.785645381E-2,9.879964828E0,9.880521438E0
1.882931494E1,-8.614161611E-2,-5.742774159E-2,9.868000984E0,9.868544054E0
1.883170104E1,-9.092725813E-2,-4.067798331E-2,9.872786522E0,9.873289025E0
1.883408713E1,-9.810572863E-2,-3.110669367E-2,9.877572060E0,9.878108227E0
1.883647323E1,-9.571290761E-2,-5.024927482E-2,9.865608215E0,9.866200455E0
1.883885932E1,-8.853443712E-2,-5.024927482E-2,9.858428955E0,9.858954549E0
1.884124541E1,-9.332008660E-2,-4.307080805E-2,9.863214493E0,9.863749990E0
1.884363151E1,-9.332008660E-2,-5.024927482E-2,9.875179291E0,9.875748055E0
1.884601760E1,-9.332008660E-2,-3.589234129E-2,9.858428955E0,9.858935965E0
1.884840375E1,-1.028913707E-1,-3.110669367E-2,9.872786522E0,9.873371662E0
1.885078984E1,-1.076770201E-1,-3.349951655E-2,9.877572060E0,9.878215747E0
1.885317593E1,-9.810572863E-2,-4.307080805E-2,9.875179291E0,9.875760520E0
1.885556203E1,-8.614161611E-2,-4.067798331E-2,9.875179291E0,9.875638769E0
1.885794812E1,-7.417750359E-2,-4.307080805E-2,9.877572060E0,9.877944482E0
1.886033422E1,-8.614161611E-2,-3.828516230E-2,9.875179291E0,9.875629203E0
1.886272031E1,-8.135596663E-2,-3.349951655E-2,9.870393753E0,9.870785878E0
1.886510640E1,-9.571290761E-2,-2.153540403E-2,9.882357597E0,9.882844551E0
1.886749250E1,-9.810572863E-2,-2.871387079E-2,9.884750366E0,9.885278905E0
1.886987859E1,-9.092725813E-2,-4.307080805E-2,9.870393753E0,9.870906529E0
1.887226468E1,-1.052841991E-1,-3.349951655E-2,9.860821724E0,9.861440668E0
1.887465078E1,-9.332008660E-2,-2.392822690E-2,9.860821724E0,9.861292323E0
1.887703687E1,-9.332008660E-2,-3.589234129E-2,9.870393753E0,9.870900148E0
1.887942296E1,-1.028913707E-1,-3.349951655E-2,9.879964828E0,9.880557366E0
1.888180906E1,-9.092725813E-2,-3.828516230E-2,9.884750366E0,9.885242704E0
1.888419515E1,-9.571290761E-2,-4.546362907E-2,9.875179291E0,9.875747765E0
1.888658125E1,-9.571290761E-2,-5.503492057E-2,9.868000984E0,9.868618608E0
1.888896734E1,-9.571290761E-2,-4.546362907E-2,9.868000984E0,9.868569872E0
1.889135343E1,-8.853443712E-2,-3.110669367E-2,9.877572060E0,9.878017806E0
1.889373953E1,-9.332008660E-2,-4.546362907E-2,9.868000984E0,9.868546955E0
1.889612567E1,-1.004985496E-1,-4.785645381E-2,9.865608215E0,9.866236144E0
1.889851172E1,-1.004985496E-1,-4.067798331E-2,9.872786522E0,9.873381810E0
1.890089786E1,-1.028913707E-1,-3.828516230E-2,9.882357597E0,9.882967372E0
1.890328395E1,-1.004985496E-1,-2.392822690E-2,9.868000984E0,9.868541733E0
1.890567005E1,-1.076770201E-1,-4.307080805E-2,9.856036186E0,9.856718457E0
1.890805614E1,-1.100698411E-1,-3.349951655E-2,9.860821724E0,9.861492922E0
1.891044224E1,-1.004985496E-1,-4.546362907E-2,9.865608215E0,9.866224828E0
1.891282833E1,-8.853443712E-2,-3.110669367E-2,9.882357597E0,9.882803127E0
1.891521442E1,-9.092725813E-2,-2.871387079E-2,9.868000984E0,9.868461667E0
1.891760052E1,-9.571290761E-2,-4.307080805E-2,9.865608215E0,9.866166505E0
1.891998661E1,-1.004985496E-1,-3.110669367E-2,9.882357597E0,9.882917548E0
1.892237270E1,-1.004985496E-1,-1.435693540E-2,9.872786522E0,9.873308452E0
1.892475880E1,-9.332008660E-2,-1.914258115E-2,9.877572060E0,9.878031427E0
1.892714489E1,-1.076770201E-1,-2.632104978E-2,9.875179291E0,9.875801393E0
1.892953099E1,-1.004985496E-1,-2.871387079E-2,9.879964828E0,9.880517672E0
1.893191708E1,-8.853443712E-2,-1.196411345E-2,9.887143135E0,9.887546756E0
1.893430317E1,-9.332008660E-2,0.000000000E0,9.882357597E0,9.882798203E0
1.893668927E1,-7.896314561E-2,-2.392822690E-2,9.865608215E0,9.865953233E0
1.893907536E1,-7.896314561E-2,-2.632104978E-2,9.872786522E0,9.873137378E0
1.894146145E1,-8.135596663E-2,-4.307080805E-2,9.877572060E0,9.878000996E0
1.894384755E1,-1.004985496E-1,-4.546362907E-2,9.879964828E0,9.880580545E0
1.894623364E1,-8.853443712E-2,-4.546362907E-2,9.879964828E0,9.880466097E0
1.894861979E1,-1.076770201E-1,-3.589234129E-2,9.891928673E0,9.892579819E0
1.895100588E1,-1.172483116E-1,-3.349951655E-2,9.884750366E0,9.885502475E0
1.895339198E1,-1.004985496E-1,-3.828516230E-2,9.882357597E0,9.882942750E0
1.895577807E1,-1.004985496E-1,-3.349951655E-2,9.870393753E0,9.870962213E0
1.895816416E1,-8.374879509E-2,-2.871387079E-2,9.872786522E0,9.873183481E0
1.896055026E1,-8.614161611E-2,-2.392822690E-2,9.870393753E0,9.870798639E0
1.896293635E1,-9.332008660E-2,-4.307080805E-2,9.882357597E0,9.882892057E0
1.896532244E1,-1.052841991E-1,-4.307080805E-2,9.875179291E0,9.875834440E0
1.896770854E1,-8.853443712E-2,-3.110669367E-2,9.870393753E0,9.870839823E0
1.897009463E1,-9.810572863E-2,-2.153540403E-2,9.875179291E0,9.875690079E0
1.897248072E1,-1.100698411E-1,-2.153540403E-2,9.865608215E0,9.866245720E0
1.897486682E1,-1.028913707E-1,-1.914258115E-2,9.870393753E0,9.870948582E0
1.897725291E1,-9.571290761E-2,-3.349951655E-2,9.877572060E0,9.878092578E0
1.897963901E1,-8.374879509E-2,-4.546362907E-2,9.870393753E0,9.870853744E0
1.898202510E1,-9.092725813E-2,-4.067798331E-2,9.879964828E0,9.880466967E0
1.898441119E1,-8.853443712E-2,-5.024927482E-2,9.868000984E0,9.868526068E0
1.898679729E1,-8.135596663E-2,-5.982056633E-2,9.870393753E0,9.870910299E0
1.898918338E1,-8.614161611E-2,-3.110669367E-2,9.872786522E0,9.873211317E0
1.899156948E1,-1.004985496E-1,-2.632104978E-2,9.875179291E0,9.875725734E0
1.899395557E1,-9.810572863E-2,-3.349951655E-2,9.882357597E0,9.882901327E0
1.899634166E1,-1.076770201E-1,-2.871387079E-2,9.889535904E0,9.890163761E0
1.899872776E1,-1.076770201E-1,-4.307080805E-2,9.882357597E0,9.883038051E0
1.900111385E1,-9.571290761E-2,-3.110669367E-2,9.879964828E0,9.880477397E0
1.900349994E1,-1.076770201E-1,-2.632104978E-2,9.884750366E0,9.885371867E0
1.900588604E1,-9.810572863E-2,-4.307080805E-2,9.877572060E0,9.878153148E0
1.900827218E1,-9.571290761E-2,-3.589234129E-2,9.877572060E0,9.878100982E0
1.901065828E1,-9.092725813E-2,-5.024927482E-2,9.879964828E0,9.880511007E0
1.901304432E1,-9.571290761E-2,-5.742774159E-2,9.884750366E0,9.885380555E0
1.901543041E1,-8.614161611E-2,-6.460621208E-2,9.870393753E0,9.870981065E0
1.901781656E1,-8.853443712E-2,-5.024927482E-2,9.879964828E0,9.880489277E0
1.902020265E1,-9.332008660E-2,-3.110669367E-2,9.872786522E0,9.873276557E0
1.902258875E1,-1.004985496E-1,-4.067798331E-2,9.872786522E0,9.873381810E0
1.902497484E1,-9.571290761E-2,-3.589234129E-2,9.868000984E0,9.868530420E0
1.902736093E1,-1.124626622E-1,-3.828516230E-2,9.875179291E0,9.875893865E0
1.902974703E1,-9.092725813E-2,-2.153540403E-2,9.879964828E0,9.880406700E0
1.903213312E1,-9.332008660E-2,-3.589234129E-2,9.870393753E0,9.870900148E0
1.903451922E1,-9.332008660E-2,-3.828516230E-2,9.870393753E0,9.870909139E0
1.903690531E1,-9.571290761E-2,-4.067798331E-2,9.872786522E0,9.873334258E0
1.903929140E1,-9.810572863E-2,-2.871387079E-2,9.872786522E0,9.873315701E0
1.904167750E1,-9.092725813E-2,-2.153540403E-2,9.879964828E0,9.880406700E0
1.904406359E1,-1.028913707E-1,-3.349951655E-2,9.884750366E0,9.885342617E0
1.904644968E1,-8.853443712E-2,-3.110669367E-2,9.879964828E0,9.880410466E0
1.904883578E1,-8.853443712E-2,-5.024927482E-2,9.870393753E0,9.870918710E0
1.905122187E1,-8.614161611E-2,-4.785645381E-2,9.870393753E0,9.870885647E0
1.905360796E1,-7.896314561E-2,-3.349951655E-2,9.877572060E0,9.877944482E0
1.905599406E1,-8.853443712E-2,-2.153540403E-2,9.875179291E0,9.875599635E0
1.905838015E1,-8.853443712E-2,-2.153540403E-2,9.875179291E0,9.875599635E0
1.906076625E1,-1.004985496E-1,-2.632104978E-2,9.877572060E0,9.878118371E0
1.906315234E1,-9.332008660E-2,-2.392822690E-2,9.887143135E0,9.887612481E0
1.906553843E1,-9.571290761E-2,-3.349951655E-2,9.877572060E0,9.878092578E0
1.906792453E1,-9.332008660E-2,-4.307080805E-2,9.882357597E0,9.882892057E0
1.907031062E1,-9.810572863E-2,-4.546362907E-2,9.891928673E0,9.892519626E0
1.907269672E1,-1.028913707E-1,-3.828516230E-2,9.875179291E0,9.875789508E0
1.907508281E1,-1.004985496E-1,-5.503492057E-2,9.877572060E0,9.878236614E0
1.907746890E1,-1.028913707E-1,-4.067798331E-2,9.872786522E0,9.873406456E0
1.907985500E1,-9.092725813E-2,-4.067798331E-2,9.879964828E0,9.880466967E0
1.908224109E1,-7.896314561E-2,-3.110669367E-2,9.870393753E0,9.870758615E0
1.908462718E1,-8.614161611E-2,-2.632104978E-2,9.870393753E0,9.870804730E0
1.908701328E1,-9.810572863E-2,-4.067798331E-2,9.872786522E0,9.873357744E0
1.908939937E1,-1.100698411E-1,-2.871387079E-2,9.877572060E0,9.878227050E0
1.909178552E1,-1.100698411E-1,-2.392822690E-2,9.868000984E0,9.868643846E0
1.909417161E1,-9.332008660E-2,-4.307080805E-2,9.872786522E0,9.873321500E0
1.909655770E1,-9.571290761E-2,-4.307080805E-2,9.872786522E0,9.873344406E0
1.909894380E1,-9.092725813E-2,-5.503492057E-2,9.868000984E0,9.868573353E0
1.910132989E1,-9.332008660E-2,-2.632104978E-2,9.870393753E0,9.870869986E0
1.910371599E1,-1.052841991E-1,-3.828516230E-2,9.879964828E0,9.880599958E0
1.910610208E1,-9.092725813E-2,-3.828516230E-2,9.887143135E0,9.887635354E0
1.910848817E1,-8.614161611E-2,-2.632104978E-2,9.889535904E0,9.889946085E0
1.911087427E1,-8.374879509E-2,-1.674975827E-2,9.865608215E0,9.865977897E0
1.911326036E1,-8.614161611E-2,-2.871387079E-2,9.875179291E0,9.875596736E0
1.911564645E1,-8.614161611E-2,-3.589234129E-2,9.872786522E0,9.873227555E0
1.911803255E1,-9.810572863E-2,-3.828516230E-2,9.870393753E0,9.870955543E0
1.912041864E1,-9.571290761E-2,-4.546362907E-2,9.865608215E0,9.866177241E0
1.912280474E1,-9.332008660E-2,-5.503492057E-2,9.877572060E0,9.878166190E0
1.912519083E1,-8.374879509E-2,-4.067798331E-2,9.884750366E0,9.885188838E0
1.912757692E1,-9.092725813E-2,-4.546362907E-2,9.887143135E0,9.887665755E0
1.912996302E1,-1.004985496E-1,-3.589234129E-2,9.875179291E0,9.875755882E0
1.913234911E1,-9.092725813E-2,-5.024927482E-2,9.870393753E0,9.870940462E0
1.913473520E1,-8.853443712E-2,-4.546362907E-2,9.872786522E0,9.873288155E0
1.913712130E1,-1.148554832E-1,-5.264209956E-2,9.868000984E0,9.868809776E0
1.913950739E1,-1.220339537E-1,-3.828516230E-2,9.872786522E0,9.873614928E0
1.914189349E1,-9.810572863E-2,-2.871387079E-2,9.889535904E0,9.890064187E0
1.914427958E1,-1.124626622E-1,-4.067798331E-2,9.872786522E0,9.873510837E0
1.914666567E1,-9.810572863E-2,-4.067798331E-2,9.891928673E0,9.892498789E0
1.914905177E1,-9.092725813E-2,-4.307080805E-2,9.889535904E0,9.890047687E0
1.915143786E1,-7.896314561E-2,-3.110669367E-2,9.889535904E0,9.889900060E0
1.915382395E1,-9.571290761E-2,-2.871387079E-2,9.891928673E0,9.892433387E0
1.915621005E1,-1.052841991E-1,-3.828516230E-2,9.877572060E0,9.878207343E0
1.915859614E1,-7.896314561E-2,-1.914258115E-2,9.868000984E0,9.868335475E0
1.916098224E1,-7.178468257E-2,-2.632104978E-2,9.879964828E0,9.880260667E0
1.916336833E1,-8.614161611E-2,-3.110669367E-2,9.882357597E0,9.882781981E0
1.916575442E1,-1.028913707E-1,-2.153540403E-2,9.891928673E0,9.892487214E0
1.916814052E1,-1.052841991E-1,-2.871387079E-2,9.875179291E0,9.875782261E0
1.917052661E1,-9.571290761E-2,-5.024927482E-2,9.884750366E0,9.885341459E0
1.917291270E1,-9.810572863E-2,-5.742774159E-2,9.889535904E0,9.890189234E0
1.917529880E1,-1.028913707E-1,-5.024927482E-2,9.887143135E0,9.887806177E0
1.917768489E1,-8.853443712E-2,-4.546362907E-2,9.887143135E0,9.887644040E0
1.918007099E1,-9.810572863E-2,-3.589234129E-2,9.872786522E0,9.873339187E0
1.918245708E1,-1.028913707E-1,-4.307080805E-2,9.882357597E0,9.882987069E0
1.918484317E1,-9.571290761E-2,-4.307080805E-2,9.875179291E0,9.875737040E0
1.918722932E1,-1.028913707E-1,-4.067798331E-2,9.868000984E0,9.868621219E0
1.918961536E1,-1.004985496E-1,-2.871387079E-2,9.875179291E0,9.875732402E0
1.919200151E1,-1.052841991E-1,-2.153540403E-2,9.872786522E0,9.873371372E0
1.919438760E1,-9.332008660E-2,-2.871387079E-2,9.875179291E0,9.875661960E0
1.919677369E1,-7.657032460E-2,-4.067798331E-2,9.858428955E0,9.858810231E0
1.919915979E1,-9.571290761E-2,-3.349951655E-2,9.875179291E0,9.875699935E0
1.920154588E1,-8.374879509E-2,-2.153540403E-2,9.884750366E0,9.885128600E0
1.920393198E1,-8.374879509E-2,-2.632104978E-2,9.889535904E0,9.889925533E0
1.920631807E1,-1.004985496E-1,-3.110669367E-2,9.879964828E0,9.880524915E0
1.920870416E1,-9.332008660E-2,-3.589234129E-2,9.891928673E0,9.892433966E0
1.921109026E1,-9.092725813E-2,-3.110669367E-2,9.877572060E0,9.878039542E0
1.921347635E1,-7.657032460E-2,-4.067798331E-2,9.872786522E0,9.873167244E0
1.921586244E1,-9.332008660E-2,-2.632104978E-2,9.872786522E0,9.873262639E0
1.921824854E1,-9.571290761E-2,-4.546362907E-2,9.856036186E0,9.856605765E0
1.922063463E1,-1.004985496E-1,-4.546362907E-2,9.865608215E0,9.866224828E0
1.922302072E1,-9.571290761E-2,-3.828516230E-2,9.870393753E0,9.870932051E0
1.922540682E1,-9.092725813E-2,-3.589234129E-2,9.875179291E0,9.875663120E0
