"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.576331277E1,-1.363908947E-1,-2.368894368E-1,9.939785004E0,9.943542880E0
2.576569850E1,-1.004985496E-1,-1.890329868E-1,9.997213364E0,9.999505411E0
2.576808423E1,-1.507478207E-1,-1.555334777E-1,1.002353382E1,1.002587382E1
2.577046996E1,-1.627119333E-1,-1.363908947E-1,9.987641335E0,9.989897751E0
2.577285569E1,-9.092725813E-2,-1.172483116E-1,9.899106979E0,9.900218883E0
2.577524142E1,-6.699903309E-2,-7.178468257E-2,9.812965393E0,9.813456665E0
2.577762720E1,-4.307080805E-2,-5.264209956E-2,9.736394882E0,9.736632456E0
2.578001293E1,-7.657032460E-2,-6.939185411E-2,9.710074425E0,9.710624263E0
2.578239866E1,-9.810572863E-2,-9.571290761E-2,9.678967476E0,9.679937866E0
2.578478438E1,-7.417750359E-2,-9.571290761E-2,9.690931320E0,9.691687836E0
2.578717011E1,-6.699903309E-2,-1.100698411E-1,9.774680138E0,9.775529450E0
2.578955589E1,-5.024927482E-2,-1.387837082E-1,9.822537422E0,9.823646335E0
2.579194162E1,-5.503492057E-2,-1.387837082E-1,9.868000984E0,9.869130315E0
2.579432735E1,-4.067798331E-2,-1.292124242E-1,9.913464546E0,9.914390040E0
2.579671308E1,-2.392822644E-3,-1.435693651E-1,9.961320877E0,9.962355721E0
2.579909881E1,-6.699903309E-2,-1.579262912E-1,9.942177773E0,9.943657699E0
2.580148454E1,-1.148554832E-1,-1.603191197E-1,9.882357597E0,9.884325252E0
2.580387032E1,-1.363908947E-1,-1.842473447E-1,9.796216011E0,9.798897780E0
2.580625605E1,-9.810572863E-2,-1.962114573E-1,9.741181374E0,9.743651175E0
2.580864178E1,-5.264209956E-2,-1.770688742E-1,9.707681656E0,9.709439104E0
2.581102751E1,-9.092725813E-2,-1.770688742E-1,9.700503349E0,9.702545356E0
2.581341324E1,-8.853443712E-2,-1.698904037E-1,9.755537987E0,9.757418844E0
2.581579902E1,-7.657032460E-2,-1.579262912E-1,9.820143700E0,9.821711969E0
2.581818475E1,-9.332008660E-2,-1.507478207E-1,9.834501266E0,9.836099263E0
2.582057048E1,-9.571290761E-2,-1.435693651E-1,9.870393753E0,9.871901841E0
2.582295621E1,-1.411765367E-1,-1.627119333E-1,9.875179291E0,9.877528639E0
2.582534194E1,-1.746760458E-1,-1.722832322E-1,9.868000984E0,9.871050433E0
2.582772766E1,-1.627119333E-1,-1.531406492E-1,9.844072342E0,9.846607919E0
2.583011345E1,-1.124626622E-1,-1.220339537E-1,9.834501266E0,9.835901346E0
2.583249918E1,-8.853443712E-2,-1.004985496E-1,9.798608780E0,9.799524087E0
2.583488491E1,-8.853443712E-2,-9.092725813E-2,9.729216576E0,9.730044259E0
2.583727063E1,-8.614161611E-2,-6.460621208E-2,9.686145782E0,9.686744265E0
2.583965636E1,-8.135596663E-2,-6.221338734E-2,9.647860527E0,9.648404119E0
2.584204214E1,-1.004985496E-1,-8.614161611E-2,9.623932838E0,9.624843044E0
2.584442787E1,-1.339980662E-1,-9.810572863E-2,9.619147301E0,9.620580804E0
2.584681360E1,-1.124626622E-1,-1.220339537E-1,9.647860527E0,9.649287688E0
2.584919933E1,-6.460621208E-2,-1.292124242E-1,9.678967476E0,9.680045517E0
2.585158506E1,-1.674975827E-2,-1.507478207E-1,9.690931320E0,9.692118206E0
2.585397079E1,-2.392822690E-2,-1.651047617E-1,9.674181938E0,9.675620306E0
2.585635657E1,-8.374879509E-2,-1.698904037E-1,9.647860527E0,9.649719652E0
2.585874230E1,-1.148554832E-1,-1.531406492E-1,9.652647018E0,9.654544956E0
2.586112803E1,-1.028913707E-1,-1.435693651E-1,9.664610863E0,9.666224802E0
2.586351376E1,-9.092725813E-2,-1.698904037E-1,9.698110580E0,9.700024709E0
2.586589949E1,-1.196411327E-1,-1.507478207E-1,9.757930756E0,9.759828458E0
2.586828527E1,-1.124626622E-1,-1.244267747E-1,9.820143700E0,9.821575849E0
2.587067100E1,-8.614161611E-2,-1.579262912E-1,9.879964828E0,9.881602406E0
2.587305673E1,-6.460621208E-2,-1.196411327E-1,9.923035622E0,9.923967146E0
2.587544246E1,-8.374879509E-2,-6.221338734E-2,9.920642853E0,9.921191409E0
2.587782819E1,-1.507478207E-1,-6.221338734E-2,9.872786522E0,9.874133335E0
2.588021392E1,-1.842473447E-1,-8.374879509E-2,9.791430473E0,9.793521923E0
2.588259970E1,-1.890329868E-1,-4.067798331E-2,9.678967476E0,9.680898696E0
2.588498543E1,-1.603191197E-1,-4.307080805E-2,9.588040352E0,9.589477311E0
2.588737116E1,-9.810572863E-2,-8.853443712E-2,9.473184586E0,9.474106252E0
2.588975688E1,-6.699903309E-2,-1.028913707E-1,9.418149948E0,9.418950257E0
2.589214261E1,-7.178468257E-2,-4.785645381E-2,9.394221306E0,9.394617460E0
2.589452834E1,-9.571290761E-2,-8.853443712E-2,9.437292099E0,9.438192701E0
2.589691412E1,-9.332008660E-2,-1.698904037E-1,9.528220177E0,9.530191558E0
2.589929985E1,-1.172483116E-1,-1.890329868E-1,9.650253296E0,9.652816652E0
2.590168558E1,-1.028913707E-1,-1.555334777E-1,9.777072906E0,9.778851257E0
2.590407131E1,-1.028913707E-1,-1.914258152E-1,9.891928673E0,9.894315709E0
2.590645704E1,-8.614161611E-2,-2.321037948E-1,9.982855797E0,9.985925216E0
2.590884277E1,-6.460621208E-2,-1.842473447E-1,1.001874828E1,1.002065059E1
2.591122855E1,-3.828516230E-2,-1.411765367E-1,9.970891953E0,9.971964846E0
2.591361428E1,-1.914258115E-2,-1.244267747E-1,9.858428955E0,9.859232725E0
2.591600001E1,-3.828516230E-2,-9.332008660E-2,9.731609344E0,9.732132080E0
2.591838574E1,-5.024927482E-2,-5.264209956E-2,9.609575272E0,9.609850836E0
2.592077147E1,-8.853443712E-2,-4.307080805E-2,9.513862610E0,9.514372034E0
2.592315725E1,-1.220339537E-1,-5.982056633E-2,9.446864128E0,9.447841692E0
2.592554298E1,-1.148554832E-1,-8.374879509E-2,9.420542717E0,9.421615081E0
2.592792871E1,-5.264209956E-2,-9.332008660E-2,9.444471359E0,9.445079094E0
2.593031444E1,-4.067798331E-2,-9.092725813E-2,9.513862610E0,9.514384070E0
2.593270016E1,-4.546362907E-2,-7.417750359E-2,9.662218094E0,9.662609779E0
2.593508589E1,-8.135596663E-2,-7.896314561E-2,9.822537422E0,9.823191711E0
2.593747168E1,-9.810572863E-2,-1.076770201E-1,9.942177773E0,9.943244839E0
2.593985740E1,-8.135596663E-2,-1.387837082E-1,1.004506969E1,1.004635779E1
2.594224313E1,-1.244267747E-1,-1.770688742E-1,1.001635551E1,1.001869319E1
2.594462886E1,-1.866401732E-1,-1.531406492E-1,9.901499748E0,9.904442633E0
2.594701459E1,-1.746760458E-1,-1.651047617E-1,9.757930756E0,9.760890530E0
2.594940032E1,-1.100698411E-1,-1.794617027E-1,9.585647583E0,9.587959192E0
2.595178610E1,-7.178468257E-2,-1.339980662E-1,9.430113792E0,9.431338964E0
2.595417183E1,-5.742774159E-2,-5.982056633E-2,9.312865257E0,9.313234441E0
2.595655756E1,-5.742774159E-2,-6.460621208E-2,9.298508644E0,9.298910415E0
2.595894329E1,-8.853443712E-2,-8.853443712E-2,9.332008362E0,9.332848266E0
2.596132902E1,-1.292124242E-1,-3.828516230E-2,9.437292099E0,9.438254275E0
2.596371480E1,-1.316052526E-1,-1.435693540E-2,9.568898201E0,9.569813940E0
2.596610053E1,-1.148554832E-1,-7.896314561E-2,9.664610863E0,9.665615867E0
2.596848626E1,-7.178468257E-2,-1.028913707E-1,9.726823807E0,9.727632859E0
2.597087199E1,-6.699903309E-2,-6.699903309E-2,9.719645500E0,9.720107324E0
2.597325772E1,-4.307080805E-2,-8.853443712E-2,9.698110580E0,9.698610327E0
2.597564345E1,-6.939185411E-2,-1.196411327E-1,9.676574707E0,9.677563086E0
2.597802918E1,-9.332008660E-2,-8.614161611E-2,9.602396965E0,9.603236772E0
2.598041496E1,-6.939185411E-2,-5.742774159E-2,9.556933403E0,9.557357859E0
2.598280069E1,-9.092725813E-2,-1.028913707E-1,9.564111710E0,9.565097344E0
2.598518642E1,-1.028913707E-1,-1.531406492E-1,9.549755096E0,9.551537106E0
2.598757214E1,-1.196411327E-1,-1.292124242E-1,9.499505997E0,9.501138039E0
2.598995787E1,-7.178468257E-2,-1.435693651E-1,9.511469841E0,9.512824173E0
2.599234360E1,-4.307080805E-2,-1.603191197E-1,9.509077072E0,9.510525962E0
2.599472938E1,-1.004985496E-1,-1.531406492E-1,9.487542152E0,9.489310202E0
2.599711511E1,-1.220339537E-1,-1.459621787E-1,9.442078590E0,9.443995201E0
2.599950084E1,-1.507478207E-1,-1.507478207E-1,9.422935486E0,9.425346836E0
2.600188657E1,-1.268195957E-1,-1.292124242E-1,9.439684868E0,9.441420945E0
2.600427230E1,-7.896314561E-2,-1.268195957E-1,9.454042435E0,9.455222723E0
2.600665808E1,-7.657032460E-2,-1.268195957E-1,9.501898766E0,9.503053529E0
2.600904381E1,-8.853443712E-2,-1.172483116E-1,9.516255379E0,9.517389450E0
2.601142954E1,-1.100698411E-1,-1.076770201E-1,9.504291534E0,9.505538769E0
2.601381527E1,-8.853443712E-2,-8.853443712E-2,9.477970123E0,9.478797094E0
2.601620100E1,-6.699903309E-2,-7.657032460E-2,9.473184586E0,9.473730948E0
2.601858673E1,-1.316052526E-1,-7.896314561E-2,9.454042435E0,9.455288122E0
2.602097251E1,-1.196411327E-1,-9.571290761E-2,9.434899330E0,9.436143298E0
2.602335824E1,-1.172483116E-1,-9.810572863E-2,9.463613510E0,9.464848259E0
2.602574397E1,-1.172483116E-1,-1.196411327E-1,9.516255379E0,9.517729645E0
2.602812970E1,-5.982056633E-2,-1.603191197E-1,9.540184021E0,9.541718497E0
2.603051543E1,-6.221338734E-2,-1.387837082E-1,9.533005714E0,9.534218865E0
2.603290121E1,-6.939185411E-2,-1.148554832E-1,9.530612946E0,9.531557592E0
2.603528694E1,-1.028913707E-1,-1.292124242E-1,9.489934921E0,9.491372256E0
2.603767267E1,-1.052841991E-1,-1.387837082E-1,9.468399048E0,9.470001384E0
2.604005839E1,-9.092725813E-2,-1.459621787E-1,9.475577354E0,9.477137697E0
2.604244412E1,-1.004985496E-1,-1.316052526E-1,9.509077072E0,9.510518738E0
2.604482985E1,-5.024927482E-2,-1.507478207E-1,9.547362328E0,9.548684585E0
2.604721563E1,-5.503492057E-2,-1.698904037E-1,9.559326172E0,9.560994114E0
2.604960136E1,-1.196411327E-1,-1.483550072E-1,9.523433685E0,9.525340538E0
2.605198709E1,-1.339980662E-1,-1.531406492E-1,9.456435204E0,9.458624334E0
2.605437282E1,-6.939185411E-2,-1.866401732E-1,9.375079155E0,9.377193554E0
2.605675855E1,-6.460621208E-2,-1.435693651E-1,9.305686951E0,9.307018628E0
2.605914428E1,-1.148554832E-1,-9.092725813E-2,9.279366493E0,9.280522726E0
2.606153006E1,-1.052841991E-1,-9.810572863E-2,9.296115875E0,9.297229688E0
2.606391579E1,-1.052841991E-1,-1.387837082E-1,9.370293617E0,9.371912727E0
2.606630152E1,-1.244267747E-1,-1.292124242E-1,9.480362892E0,9.482059821E0
2.606868725E1,-8.374879509E-2,-1.674975902E-1,9.578469276E0,9.580299733E0
2.607107298E1,-8.135596663E-2,-2.009970993E-1,9.657432556E0,9.659866573E0
2.607345871E1,-1.268195957E-1,-1.411765367E-1,9.676574707E0,9.678435415E0
2.607584449E1,-1.674975902E-1,-1.244267747E-1,9.647860527E0,9.650116591E0
2.607823022E1,-1.387837082E-1,-1.627119333E-1,9.576076508E0,9.578464249E0
2.608061595E1,-6.460621208E-2,-1.746760458E-1,9.477970123E0,9.479799752E0
2.608300168E1,-2.632104978E-2,-1.555334777E-1,9.348757744E0,9.350088492E0
2.608538741E1,-5.503492057E-2,-1.674975902E-1,9.265008926E0,9.266686284E0
2.608777319E1,-3.110669367E-2,-2.177468538E-1,9.212367058E0,9.214992573E0
2.609015892E1,-5.742774159E-2,-2.177468538E-1,9.205188751E0,9.207942853E0
2.609254464E1,-8.135596663E-2,-2.033899277E-1,9.243474007E0,9.246069325E0
2.609493037E1,-5.024927482E-2,-1.842473447E-1,9.284152031E0,9.286116035E0
2.609731610E1,-1.435693540E-2,-1.555334777E-1,9.336793900E0,9.338100294E0
2.609970183E1,-5.024927482E-2,-1.244267747E-1,9.410971642E0,9.411928296E0
2.610208761E1,-5.742774159E-2,-1.363908947E-1,9.489934921E0,9.491088727E0
2.610447334E1,-7.178468257E-2,-1.579262912E-1,9.530612946E0,9.532191609E0
2.610685907E1,-6.939185411E-2,-1.746760458E-1,9.549755096E0,9.551604543E0
2.610924480E1,-7.178468257E-2,-1.627119333E-1,9.489934921E0,9.491601183E0
2.611163053E1,-7.417750359E-2,-1.483550072E-1,9.413364410E0,9.414825598E0
2.611401626E1,-7.417750359E-2,-1.651047617E-1,9.339186668E0,9.340940505E0
2.611640204E1,-8.135596663E-2,-1.890329868E-1,9.243474007E0,9.245764651E0
2.611878777E1,-9.810572863E-2,-1.507478207E-1,9.171689034E0,9.173452424E0
2.612117350E1,-9.332008660E-2,-1.028913707E-1,9.178867340E0,9.179918350E0
2.612355923E1,-6.460621208E-2,-1.172483116E-1,9.205188751E0,9.206162125E0
2.612594496E1,-6.699903309E-2,-1.387837082E-1,9.253045082E0,9.254328343E0
2.612833069E1,-8.135596663E-2,-1.411765367E-1,9.332008362E0,9.333430756E0
2.613071647E1,-1.148554832E-1,-1.698904037E-1,9.391828537E0,9.394067160E0
2.613310220E1,-1.507478207E-1,-1.938186288E-1,9.432506561E0,9.435701913E0
2.613548793E1,-1.028913707E-1,-2.129612118E-1,9.420542717E0,9.423511246E0
2.613787366E1,-1.196411327E-1,-1.914258152E-1,9.403793335E0,9.406502375E0
2.614025938E1,-1.627119333E-1,-1.459621787E-1,9.375079155E0,9.377627061E0
2.614264511E1,-1.531406492E-1,-1.196411327E-1,9.327222824E0,9.329247112E0
2.614503089E1,-1.292124242E-1,-9.810572863E-2,9.281759262E0,9.283177020E0
2.614741662E1,-7.417750359E-2,-8.853443712E-2,9.221938133E0,9.222661415E0
2.614980235E1,-5.982056633E-2,-7.178468257E-2,9.188439369E0,9.188914494E0
2.615218808E1,-8.853443712E-2,-4.307080805E-2,9.190832138E0,9.191359466E0
2.615457381E1,-8.374879509E-2,-8.853443712E-2,9.188439369E0,9.189247534E0
2.615695959E1,-9.571290761E-2,-1.196411327E-1,9.219545364E0,9.220818385E0
2.615934532E1,-1.052841991E-1,-9.332008660E-2,9.262616158E0,9.263684552E0
2.616173105E1,-1.100698411E-1,-1.004985496E-1,9.281759262E0,9.282955905E0
2.616411678E1,-9.332008660E-2,-1.244267747E-1,9.312865257E0,9.314163943E0
2.616650251E1,-7.896314561E-2,-1.555334777E-1,9.291330338E0,9.292967518E0
2.616888824E1,-1.076770201E-1,-1.579262912E-1,9.284152031E0,9.286119426E0
2.617127397E1,-1.124626622E-1,-1.507478207E-1,9.269794464E0,9.271702226E0
2.617365975E1,-7.178468257E-2,-1.435693651E-1,9.286544800E0,9.287931929E0
2.617604548E1,-1.914258115E-2,-1.603191197E-1,9.284152031E0,9.285555858E0
2.617843121E1,-5.024927482E-2,-1.627119333E-1,9.312865257E0,9.314422122E0
2.618081694E1,-9.810572863E-2,-1.698904037E-1,9.353543282E0,9.355600430E0
2.618320267E1,-1.674975902E-1,-1.722832322E-1,9.360722542E0,9.363806035E0
2.618558839E1,-1.483550072E-1,-1.651047617E-1,9.322437286E0,9.325079396E0
2.618797418E1,-6.460621208E-2,-1.363908947E-1,9.267401695E0,9.268630461E0
2.619035990E1,-4.307080805E-2,-1.124626622E-1,9.188439369E0,9.189228531E0
2.619274563E1,-5.503492057E-2,-1.028913707E-1,9.102297783E0,9.103045666E0
2.619513136E1,-8.135596663E-2,-1.028913707E-1,9.049654961E0,9.050605523E0
2.619751709E1,-1.124626622E-1,-1.292124242E-1,9.052047729E0,9.053668417E0
2.619990287E1,-1.339980662E-1,-1.363908947E-1,9.085547447E0,9.087559099E0
2.620228860E1,-1.411765367E-1,-1.531406492E-1,9.111868858E0,9.114249117E0
2.620467433E1,-1.435693651E-1,-1.531406492E-1,9.140582085E0,9.142992129E0
2.620706006E1,-1.363908947E-1,-1.100698411E-1,9.138189316E0,9.139869902E0
2.620944579E1,-1.148554832E-1,-1.172483116E-1,9.159725189E0,9.161195582E0
2.621183152E1,-7.657032460E-2,-1.435693651E-1,9.174081802E0,9.175524622E0
2.621421730E1,-7.178468257E-2,-1.339980662E-1,9.186046600E0,9.187304320E0
2.621660303E1,-6.221338734E-2,-8.374879509E-2,9.224330902E0,9.224920865E0
2.621898876E1,-6.699903309E-2,-8.853443712E-2,9.257830620E0,9.258496368E0
2.622137449E1,-1.124626622E-1,-1.100698411E-1,9.274580956E0,9.275915864E0
2.622376022E1,-1.268195957E-1,-9.092725813E-2,9.238688469E0,9.240006256E0
2.622614600E1,-1.196411327E-1,-9.810572863E-2,9.183652878E0,9.184956119E0
2.622853173E1,-6.221338734E-2,-1.076770201E-1,9.107083321E0,9.107932337E0
2.623091746E1,-3.589234129E-2,-9.332008660E-2,9.078369141E0,9.078919713E0
2.623330319E1,-4.785645381E-2,-8.374879509E-2,9.114261627E0,9.114772027E0
2.623568892E1,-3.349951655E-2,-8.614161611E-2,9.145368576E0,9.145835609E0
2.623807464E1,-5.982056633E-2,-1.076770201E-1,9.186046600E0,9.186872427E0
2.624046037E1,-1.076770201E-1,-1.292124242E-1,9.195617676E0,9.197155790E0
2.624284616E1,-1.507478207E-1,-1.459621787E-1,9.171689034E0,9.174089033E0
2.624523188E1,-1.459621787E-1,-1.579262912E-1,9.123832703E0,9.126366684E0
2.624761761E1,-1.100698411E-1,-1.411765367E-1,9.083154678E0,9.084918552E0
2.625000334E1,-1.100698411E-1,-1.004985496E-1,9.083154678E0,9.084377482E0
2.625238907E1,-1.196411327E-1,-8.853443712E-2,9.090332985E0,9.091551360E0
2.625477480E1,-1.483550072E-1,-1.076770201E-1,9.064012527E0,9.065866017E0
2.625716058E1,-1.316052526E-1,-8.135596663E-2,9.061619759E0,9.062940548E0
2.625954631E1,-6.699903309E-2,-8.374879509E-2,9.056833267E0,9.057468275E0
2.626193204E1,-7.178468257E-2,-1.076770201E-1,9.087940216E0,9.088861576E0
2.626431777E1,-1.172483116E-1,-7.896314561E-2,9.061619759E0,9.062722273E0
2.626670350E1,-1.866401732E-1,-6.939185411E-2,9.013762474E0,9.015961608E0
2.626908923E1,-1.387837082E-1,-8.135596663E-2,8.992227554E0,8.993666444E0
2.627147501E1,-2.392822690E-2,-9.810572863E-2,8.958727837E0,8.959296945E0
2.627386074E1,0.000000000E0,-1.052841991E-1,8.953942299E0,8.954561265E0
2.627624647E1,-4.785645381E-2,-1.172483116E-1,8.963513374E0,8.964407923E0
2.627863220E1,-1.196411327E-1,-1.363908947E-1,8.989834785E0,8.991665360E0
2.628101793E1,-9.810572863E-2,-1.316052526E-1,9.052047729E0,9.053535927E0
2.628340366E1,-2.153540403E-2,-1.220339537E-1,9.078369141E0,9.079214851E0
2.628578938E1,-1.435693540E-2,-1.507478207E-1,9.068798065E0,9.070062259E0
2.628817517E1,-8.614161611E-2,-1.698904037E-1,9.064012527E0,9.066013800E0
2.629056089E1,-1.028913707E-1,-1.842473447E-1,9.037691116E0,9.040154558E0
2.629294662E1,-8.135596663E-2,-1.651047617E-1,9.004191399E0,9.006072458E0
2.629533235E1,-5.503492057E-2,-1.459621787E-1,8.997013092E0,8.998365317E0
2.629771808E1,-5.742774159E-2,-1.363908947E-1,8.961120605E0,8.962342491E0
2.630010386E1,-1.196411327E-1,-1.292124242E-1,8.908478737E0,8.910219035E0
2.630248959E1,-1.148554832E-1,-1.172483116E-1,8.829515457E0,8.831040831E0
2.630487532E1,-9.332008660E-2,-8.853443712E-2,8.815158844E0,8.816097347E0
2.630726105E1,-1.076770201E-1,-9.571290761E-2,8.824729919E0,8.825905815E0
2.630964678E1,-1.411765367E-1,-9.332008660E-2,8.860622406E0,8.862238367E0
2.631203256E1,-1.579262912E-1,-1.268195957E-1,8.901300430E0,8.903604510E0
2.631441829E1,-1.244267747E-1,-1.411765367E-1,8.927620888E0,8.929603998E0
2.631680402E1,-1.028913707E-1,-1.268195957E-1,8.951549530E0,8.953039084E0
2.631918975E1,-6.460621208E-2,-1.100698411E-1,8.930013657E0,8.930925665E0
2.632157548E1,-1.004985496E-1,-1.028913707E-1,8.910871506E0,8.912032180E0
2.632396121E1,-1.698904037E-1,-8.853443712E-2,8.853444099E0,8.855516558E0
2.632634699E1,-1.435693651E-1,-9.092725813E-2,8.824729919E0,8.826366074E0
2.632873272E1,-9.092725813E-2,-7.896314561E-2,8.791230202E0,8.792055016E0
2.633111845E1,-6.460621208E-2,-9.092725813E-2,8.800801277E0,8.801508101E0
2.633350418E1,-7.178468257E-2,-1.172483116E-1,8.805587769E0,8.806660897E0
2.633588991E1,-6.221338734E-2,-1.172483116E-1,8.863015175E0,8.864009006E0
2.633827563E1,-5.264209956E-2,-1.316052526E-1,8.898907661E0,8.900036444E0
2.634066142E1,-3.349951655E-2,-1.555334777E-1,8.874979019E0,8.876404986E0
2.634304714E1,-5.024927482E-2,-1.603191197E-1,8.860622406E0,8.862215109E0
2.634543287E1,-9.332008660E-2,-1.076770201E-1,8.836693764E0,8.837842477E0
2.634781860E1,-9.810572863E-2,-4.546362907E-2,8.843872070E0,8.844533050E0
2.635020433E1,-6.221338734E-2,-6.221338734E-2,8.872586250E0,8.873022472E0
2.635259006E1,-6.939185411E-2,-9.332008660E-2,8.941978455E0,8.942734624E0
2.635497579E1,-8.135596663E-2,-8.853443712E-2,8.963513374E0,8.964319782E0
2.635736157E1,-1.052841991E-1,-1.100698411E-1,8.961120605E0,8.962415000E0
2.635974730E1,-1.244267747E-1,-1.172483116E-1,8.973084450E0,8.974713017E0
2.636213303E1,-1.435693651E-1,-1.411765367E-1,8.922835350E0,8.925106927E0
2.636451876E1,-1.411765367E-1,-9.810572863E-2,8.886942863E0,8.888605572E0
2.636690449E1,-1.268195957E-1,-7.417750359E-2,8.819944382E0,8.821167973E0
2.636929027E1,-1.555334777E-1,-5.982056633E-2,8.757730484E0,8.759315749E0
2.637167600E1,-1.483550072E-1,-7.896314561E-2,8.707481384E0,8.709103079E0
2.637406173E1,-1.363908947E-1,-1.100698411E-1,8.683553696E0,8.685322253E0
2.637644746E1,-1.316052526E-1,-1.363908947E-1,8.705088615E0,8.707151671E0
2.637883319E1,-1.076770201E-1,-1.411765367E-1,8.748159409E0,8.749961040E0
2.638121892E1,-1.339980662E-1,-1.292124242E-1,8.798408508E0,8.800377470E0
2.638360464E1,-1.363908947E-1,-1.268195957E-1,8.810373306E0,8.812341544E0
2.638599043E1,-1.100698411E-1,-1.172483116E-1,8.822337151E0,8.823802771E0
2.638837616E1,-7.657032460E-2,-1.124626622E-1,8.855836868E0,8.856881929E0
2.639076188E1,-5.024927482E-2,-1.483550072E-1,8.906085968E0,8.907463245E0
2.639314761E1,-7.657032460E-2,-1.411765367E-1,8.965906143E0,8.967344467E0
2.639553334E1,-9.092725813E-2,-1.220339537E-1,9.006584167E0,9.007869805E0
2.639791907E1,-5.742774159E-2,-1.100698411E-1,9.018548965E0,9.019403459E0
2.640030485E1,-4.307080805E-2,-1.148554832E-1,8.989834785E0,8.990671629E0
2.640269058E1,-4.067798331E-2,-1.196411327E-1,8.968298912E0,8.969189154E0
2.640507631E1,-6.699903309E-2,-1.435693651E-1,8.927620888E0,8.929026585E0
2.640746204E1,-5.742774159E-2,-1.698904037E-1,8.937192917E0,8.938991997E0
2.640984777E1,-2.871387079E-2,-1.698904037E-1,8.944371223E0,8.946030618E0
2.641223350E1,-5.982056633E-2,-1.483550072E-1,8.970691681E0,8.972117751E0
2.641461928E1,-9.092725813E-2,-1.244267747E-1,8.987442017E0,8.988763196E0
2.641700501E1,-1.172483116E-1,-1.483550072E-1,8.985049248E0,8.987038798E0
2.641939074E1,-8.853443712E-2,-1.339980662E-1,8.987442017E0,8.988876895E0
2.642177647E1,-1.435693540E-2,-1.052841991E-1,8.973084450E0,8.973713581E0
2.642416220E1,-5.982056633E-2,-1.196411327E-1,8.985049248E0,8.986044874E0
2.642654793E1,-1.459621787E-1,-1.100698411E-1,8.977870941E0,8.979732010E0
2.642893371E1,-1.770688742E-1,-7.896314561E-2,8.946763992E0,8.948864425E0
2.643131944E1,-1.507478207E-1,-1.004985496E-1,8.910871506E0,8.912713159E0
2.643370517E1,-9.571290761E-2,-1.148554832E-1,8.901300430E0,8.902555930E0
2.643609089E1,-7.896314561E-2,-9.810572863E-2,8.882157326E0,8.883050077E0
2.643847662E1,-9.092725813E-2,-8.853443712E-2,8.874979019E0,8.875886362E0
2.644086235E1,-9.332008660E-2,-9.332008660E-2,8.884550095E0,8.885530241E0
2.644324813E1,-6.460621208E-2,-1.148554832E-1,8.925228119E0,8.926200912E0
2.644563386E1,-1.076770201E-1,-1.196411327E-1,8.961120605E0,8.962566086E0
2.644801959E1,-1.363908947E-1,-1.268195957E-1,8.982656479E0,8.984586975E0
2.645040532E1,-1.459621787E-1,-1.531406492E-1,8.958727837E0,8.961225444E0
2.645279105E1,-1.004985496E-1,-1.794617027E-1,8.958727837E0,8.961088712E0
2.645517678E1,-4.307080805E-2,-1.651047617E-1,8.953942299E0,8.955567953E0
2.645756251E1,-4.546362907E-2,-1.627119333E-1,8.970691681E0,8.972282393E0
2.645994829E1,-7.178468257E-2,-1.316052526E-1,8.963513374E0,8.964766868E0
2.646233402E1,-1.124626622E-1,-1.316052526E-1,8.941978455E0,8.943653978E0
2.646471975E1,-7.896314561E-2,-1.100698411E-1,8.930013657E0,8.931041062E0
2.646710548E1,-6.460621208E-2,-9.092725813E-2,8.932407379E0,8.933103790E0
2.646949121E1,-8.374879509E-2,-1.052841991E-1,8.965906143E0,8.966915389E0
2.647187699E1,-8.853443712E-2,-1.339980662E-1,9.006584167E0,9.008015997E0
2.647426272E1,-9.571290761E-2,-1.483550072E-1,9.078369141E0,9.080085706E0
2.647664845E1,-7.896314561E-2,-1.459621787E-1,9.099904060E0,9.101417145E0
2.647903418E1,-7.417750359E-2,-1.363908947E-1,9.085547447E0,9.086873896E0
2.648141991E1,-7.896314561E-2,-1.292124242E-1,9.044869423E0,9.046136960E0
2.648380563E1,-1.028913707E-1,-1.363908947E-1,8.994620323E0,8.996242764E0
2.648619142E1,-9.810572863E-2,-1.507478207E-1,8.944371223E0,8.946179420E0
2.648857714E1,-1.100698411E-1,-1.292124242E-1,8.920442581E0,8.922057334E0
2.649096287E1,-8.614161611E-2,-1.148554832E-1,8.925228119E0,8.926382758E0
2.649334860E1,-8.135596663E-2,-1.555334777E-1,8.934800148E0,8.936524108E0
2.649573433E1,-8.853443712E-2,-1.459621787E-1,8.958727837E0,8.960354220E0
2.649812006E1,-7.178468257E-2,-1.483550072E-1,8.946763992E0,8.948281856E0
2.650050584E1,-8.853443712E-2,-1.579262912E-1,8.920442581E0,8.922279692E0
2.650289157E1,-8.853443712E-2,-1.770688742E-1,8.920442581E0,8.922639048E0
2.650527730E1,-1.052841991E-1,-1.507478207E-1,8.934800148E0,8.936691969E0
2.650766303E1,-1.148554832E-1,-1.507478207E-1,8.980263710E0,8.982263244E0
2.651004876E1,-1.028913707E-1,-1.818545163E-1,9.049654961E0,9.052066759E0
2.651243449E1,-8.374879509E-2,-1.866401732E-1,9.061619759E0,9.063928567E0
2.651482027E1,-5.742774159E-2,-1.818545163E-1,9.049654961E0,9.051664152E0
